season,lg,player,player_id,age,team,pos,g,gs,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp
2002.0,NBA,Kirk Haston,hastoki01,22.0,CHH,PF,15.0,0.0,77.0,4.0,0.306,0.077,0.205,7.4,22.2,14.8,11.0,0.0,0.9,6.6,27.0,-0.3,0.1,-0.2,-0.116,-7.5,-3.8,-11.3,-0.2
2002.0,NBA,Brendan Haywood,haywobr01,22.0,WAS,C,62.0,2.0,1266.0,13.7,0.54,0.0,0.724,13.0,16.6,14.8,3.5,0.9,5.3,14.6,12.4,1.7,1.4,3.1,0.116,-1.7,0.5,-1.3,0.2
2002.0,NBA,Alan Henderson,hendeal01,29.0,ATL,PF,26.0,1.0,422.0,13.4,0.527,0.009,0.388,8.4,17.9,13.1,4.4,1.4,2.6,13.4,16.8,0.3,0.4,0.7,0.074,-1.8,-0.1,-1.9,0.0
2002.0,NBA,Cedric Henderson,hendece02,26.0,GSW,SF,12.0,0.0,70.0,14.4,0.528,0.129,0.226,1.5,3.1,2.3,10.5,4.4,1.9,19.0,25.3,-0.1,0.1,0.0,0.003,-0.1,1.8,1.7,0.1
2002.0,NBA,Grant Hill,hillgr01,29.0,ORL,SF,14.0,14.0,512.0,16.7,0.51,0.01,0.41,6.3,21.1,13.6,20.3,0.8,0.5,13.8,23.4,0.7,0.5,1.2,0.108,0.8,-0.3,0.5,0.3
2002.0,NBA,Tyrone Hill,hillty01,33.0,CLE,PF,26.0,26.0,810.0,10.1,0.46,0.005,0.566,11.6,28.0,19.9,4.3,1.1,1.2,17.4,15.6,-0.1,0.7,0.6,0.036,-3.5,-1.4,-4.9,-0.6
2002.0,NBA,Fred Hoiberg,hoibefr01,29.0,CHI,SG,79.0,8.0,1408.0,12.2,0.519,0.316,0.323,1.5,16.4,8.7,15.5,2.3,0.3,8.8,11.9,1.6,1.1,2.7,0.092,-1.7,0.8,-0.9,0.4
2002.0,NBA,Robert Horry,horryro01,31.0,LAL,PF,81.0,23.0,2140.0,14.5,0.528,0.441,0.3,6.8,17.8,12.3,15.3,1.9,3.0,14.5,12.8,3.3,3.6,6.9,0.154,1.2,2.4,3.5,3.0
2002.0,NBA,Eddie House,houseed01,23.0,MIA,PG,64.0,3.0,1230.0,11.6,0.471,0.3,0.094,1.6,8.8,5.2,18.8,1.9,0.3,12.8,24.3,-0.7,1.6,0.9,0.036,-1.5,0.1,-1.4,0.2
2002.0,NBA,Allan Houston,houstal01,30.0,NYK,SG,77.0,77.0,2914.0,15.2,0.54,0.266,0.261,1.5,8.6,5.0,12.6,1.0,0.3,10.5,25.9,3.6,1.1,4.7,0.077,1.3,-1.4,-0.1,1.4
2002.0,NBA,Juwan Howard,howarju01,28.0,2TM,PF,81.0,72.0,2635.0,15.8,0.513,0.002,0.341,9.4,16.7,13.0,10.8,0.9,1.3,11.6,22.3,3.5,1.5,4.9,0.09,0.1,-1.4,-1.3,0.5
2002.0,NBA,Juwan Howard,howarju01,28.0,DAL,PF,53.0,44.0,1659.0,15.1,0.511,0.002,0.326,9.4,16.6,13.1,8.7,0.9,1.3,10.4,20.3,2.4,1.0,3.4,0.097,-0.3,-1.4,-1.8,0.1
2002.0,NBA,Juwan Howard,howarju01,28.0,DEN,PF,28.0,28.0,976.0,17.1,0.515,0.002,0.362,9.5,16.8,13.0,14.4,1.0,1.3,13.2,25.7,1.1,0.5,1.6,0.078,0.7,-1.3,-0.6,0.4
2002.0,NBA,Troy Hudson,hudsotr01,25.0,ORL,PG,81.0,4.0,1854.0,15.3,0.526,0.229,0.247,1.8,7.0,4.4,23.4,1.6,0.2,15.3,25.8,1.5,0.9,2.5,0.064,0.2,-2.0,-1.8,0.1
2002.0,NBA,Larry Hughes,hughela01,23.0,GSW,SG,73.0,56.0,2049.0,15.4,0.484,0.115,0.32,4.2,8.7,6.4,26.1,2.8,0.8,15.6,22.5,1.4,1.1,2.4,0.057,0.4,-0.1,0.3,1.2
2002.0,NBA,Lindsey Hunter,hunteli01,31.0,LAL,PG,82.0,47.0,1616.0,9.4,0.466,0.424,0.082,1.2,7.0,4.1,11.7,2.1,0.8,9.8,15.6,0.2,1.7,2.0,0.059,-2.2,0.7,-1.5,0.2
2002.0,NBA,Steven Hunter,huntest01,20.0,ORL,C,53.0,21.0,516.0,12.9,0.502,0.0,0.639,8.6,12.4,10.5,1.5,0.5,5.8,7.8,17.7,0.5,0.5,1.0,0.094,-3.7,-0.4,-4.0,-0.3
2002.0,NBA,Zydrunas Ilgauskas,ilgauzy01,26.0,CLE,C,62.0,23.0,1329.0,17.4,0.501,0.009,0.487,12.1,17.3,14.8,9.4,0.7,4.6,12.0,27.0,1.5,1.0,2.5,0.089,-1.3,-1.6,-2.9,-0.3
2002.0,NBA,Allen Iverson,iversal01,26.0,PHI,SG,60.0,59.0,2622.0,21.9,0.489,0.161,0.351,1.9,9.6,5.8,27.6,3.5,0.4,11.0,37.8,2.6,4.3,6.9,0.126,3.9,0.8,4.8,4.5
2002.0,NBA,Bobby Jackson,jacksbo01,28.0,SAC,PG,81.0,3.0,1750.0,17.3,0.537,0.29,0.244,5.1,10.1,7.7,14.7,2.1,0.4,10.0,23.1,3.2,2.2,5.4,0.148,1.8,0.4,2.1,1.8
2002.0,NBA,Jaren Jackson,jacksja01,34.0,ORL,SG,9.0,0.0,144.0,7.2,0.503,0.541,0.108,0.8,12.5,6.6,8.2,1.8,0.0,17.1,14.5,-0.1,0.1,0.0,0.015,-3.7,0.0,-3.7,-0.1
2002.0,NBA,Jermaine Jackson,jacksje01,25.0,TOR,SG,24.0,0.0,280.0,12.3,0.542,0.048,0.571,1.2,10.2,5.5,30.5,1.7,0.3,21.0,10.8,0.4,0.2,0.6,0.11,-2.2,0.6,-1.6,0.0
2002.0,NBA,Jim Jackson,jacksji01,31.0,MIA,SF,55.0,19.0,1825.0,11.3,0.511,0.151,0.162,3.5,15.0,9.3,13.4,1.3,0.6,15.5,17.8,0.3,2.5,2.8,0.073,-1.5,0.6,-1.0,0.5
2002.0,NBA,Mark Jackson,jacksma01,36.0,NYK,PG,82.0,82.0,2367.0,16.3,0.536,0.329,0.186,2.7,12.4,7.6,42.5,1.7,0.0,19.0,15.6,4.4,1.7,6.0,0.123,1.7,-0.1,1.6,2.1
2002.0,NBA,Marc Jackson,jacksma02,27.0,2TM,C,39.0,0.0,495.0,11.1,0.467,0.006,0.488,10.9,18.2,14.6,4.3,1.2,0.9,13.1,20.3,0.2,0.4,0.6,0.059,-2.8,-1.5,-4.3,-0.3
2002.0,NBA,Marc Jackson,jacksma02,27.0,GSW,C,17.0,0.0,169.0,14.9,0.488,0.0,0.738,10.5,16.9,13.6,6.6,1.5,1.2,12.2,24.4,0.2,0.1,0.3,0.093,-1.1,-1.3,-2.3,0.0
2002.0,NBA,Marc Jackson,jacksma02,27.0,MIN,C,22.0,0.0,326.0,9.2,0.451,0.01,0.323,11.1,18.9,15.1,3.1,1.0,0.7,13.7,18.2,0.0,0.3,0.3,0.042,-3.7,-1.7,-5.3,-0.3
2002.0,NBA,Stephen Jackson,jacksst02,23.0,SAS,SF,23.0,1.0,227.0,7.9,0.452,0.396,0.187,1.6,11.3,6.6,8.3,3.5,0.9,18.9,24.9,-0.5,0.4,-0.1,-0.024,-4.9,1.6,-3.3,-0.1
2002.0,NBA,Jerome James,jamesje01,26.0,SEA,C,56.0,40.0,949.0,11.9,0.498,0.0,0.22,11.3,17.5,14.4,3.9,1.4,6.9,19.8,18.3,-0.4,1.3,0.9,0.045,-5.2,1.0,-4.3,-0.5
2002.0,NBA,Mike James,jamesmi01,26.0,MIA,PG,15.0,0.0,119.0,9.4,0.456,0.488,0.163,2.0,11.7,6.9,27.7,2.8,0.6,22.0,23.7,-0.2,0.2,0.0,0.004,-3.6,1.1,-2.6,0.0
2002.0,NBA,Tim James,jamesti01,25.0,PHI,SF,9.0,0.0,41.0,4.8,0.384,0.0,0.462,14.0,5.5,9.7,4.1,0.0,1.9,16.1,20.8,-0.1,0.0,-0.1,-0.064,-5.6,-3.1,-8.7,-0.1
2002.0,NBA,Antawn Jamison,jamisan01,25.0,GSW,SF,82.0,82.0,3033.0,17.1,0.516,0.153,0.32,7.3,12.5,9.8,9.6,1.2,1.0,9.3,24.0,5.6,0.8,6.4,0.101,2.3,-2.1,0.2,1.7
2002.0,NBA,Harold Jamison,jamisha01,25.0,LAC,PF,25.0,2.0,176.0,13.9,0.544,0.0,0.349,15.6,9.5,12.5,5.5,1.5,0.4,10.8,14.3,0.4,0.1,0.5,0.126,-0.1,-0.9,-1.0,0.0
2002.0,NBA,Richard Jefferson,jefferi01,21.0,NJN,SF,79.0,9.0,1917.0,13.4,0.524,0.095,0.448,4.9,12.2,8.6,11.7,1.7,1.8,13.1,19.1,1.8,2.9,4.7,0.117,-1.3,0.9,-0.4,0.8
2002.0,NBA,Anthony Johnson,johnsan02,27.0,NJN,SG,34.0,0.0,366.0,11.8,0.465,0.133,0.278,3.0,5.9,4.4,19.7,4.4,0.2,16.5,14.8,0.0,0.7,0.7,0.092,-3.2,3.1,0.0,0.2
2002.0,NBA,Avery Johnson,johnsav01,36.0,2TM,PG,68.0,13.0,1352.0,16.6,0.531,0.012,0.377,1.1,4.8,2.9,36.0,1.6,0.5,13.1,19.2,2.8,0.2,3.0,0.106,1.4,-1.4,0.0,0.7
2002.0,NBA,Avery Johnson,johnsav01,36.0,DEN,PG,51.0,13.0,1200.0,17.3,0.538,0.013,0.381,1.3,5.0,3.0,37.0,1.5,0.5,13.0,19.2,2.7,0.1,2.8,0.114,1.8,-1.3,0.5,0.8
2002.0,NBA,Avery Johnson,johnsav01,36.0,DAL,PG,17.0,0.0,152.0,11.8,0.478,0.0,0.347,0.0,3.6,1.8,27.6,1.7,0.5,13.7,19.5,0.1,0.0,0.1,0.044,-2.0,-2.1,-4.0,-0.1
2002.0,NBA,DerMarr Johnson,johnsde03,21.0,ATL,SF,72.0,46.0,1727.0,11.3,0.513,0.457,0.194,3.9,12.5,8.2,7.7,1.9,2.4,14.8,18.0,0.2,1.5,1.7,0.048,-1.3,0.0,-1.3,0.3
2002.0,NBA,Ervin Johnson,johnser02,34.0,MIL,C,81.0,9.0,1660.0,8.6,0.468,0.005,0.342,10.4,21.5,16.2,2.3,1.2,3.6,19.0,7.7,0.5,1.9,2.3,0.067,-3.4,-0.1,-3.5,-0.6
2002.0,NBA,Joe Johnson,johnsjo02,20.0,2TM,SG,77.0,60.0,1916.0,11.8,0.478,0.223,0.091,4.3,10.8,7.5,15.0,1.6,0.8,10.5,16.0,1.1,1.9,3.0,0.075,-1.2,0.5,-0.7,0.6
2002.0,NBA,Joe Johnson,johnsjo02,20.0,BOS,SG,48.0,33.0,1003.0,12.0,0.494,0.297,0.088,4.3,11.1,7.6,12.5,1.7,0.7,8.3,15.2,0.8,1.2,2.0,0.094,-1.2,0.7,-0.4,0.4
2002.0,NBA,Joe Johnson,johnsjo02,20.0,PHO,SG,29.0,27.0,913.0,11.5,0.462,0.146,0.094,4.3,10.4,7.3,17.7,1.5,0.9,12.5,16.8,0.3,0.7,1.0,0.054,-1.2,0.2,-1.0,0.2
2002.0,NBA,Alvin Jones,jonesal01,23.0,PHI,C,23.0,2.0,126.0,6.2,0.451,0.0,1.0,11.8,20.5,16.2,3.7,1.3,5.4,27.6,14.5,-0.2,0.3,0.1,0.034,-9.5,0.9,-8.7,-0.2
2002.0,NBA,Damon Jones,jonesda01,25.0,DET,PG,67.0,0.0,1083.0,11.2,0.548,0.655,0.208,1.4,9.7,5.6,20.9,1.1,0.1,16.4,16.1,1.1,0.8,1.9,0.084,-0.7,-1.0,-1.7,0.1
2002.0,NBA,Eddie Jones,jonesed02,30.0,MIA,SG,81.0,81.0,3156.0,17.5,0.546,0.319,0.296,2.3,11.6,7.0,15.4,2.0,1.9,9.9,22.7,5.6,5.0,10.5,0.16,2.2,1.7,3.9,4.6
2002.0,NBA,Jumaine Jones,jonesju01,22.0,CLE,PF,81.0,36.0,2142.0,13.2,0.501,0.263,0.106,6.9,19.8,13.4,8.9,1.9,1.6,10.5,16.1,1.5,1.8,3.3,0.074,-0.4,-0.2,-0.6,0.7
2002.0,NBA,Popeye Jones,jonespo01,31.0,WAS,PF,79.0,40.0,1920.0,14.4,0.49,0.022,0.256,14.0,21.1,17.5,10.5,1.4,0.7,13.5,15.7,2.4,1.9,4.3,0.107,-0.4,-0.8,-1.3,0.4
2002.0,NBA,Michael Jordan,jordami01,38.0,WAS,SF,60.0,53.0,2093.0,20.7,0.468,0.04,0.252,2.7,16.2,9.4,30.8,2.2,0.9,9.9,36.0,1.2,2.1,3.3,0.075,3.2,-0.1,3.1,2.7
2002.0,NBA,Shawn Kemp,kempsh01,32.0,POR,PF,75.0,5.0,1232.0,12.1,0.489,0.01,0.322,8.5,19.1,13.7,6.9,1.9,2.0,14.8,20.2,0.3,1.6,1.9,0.074,-3.8,0.2,-3.7,-0.5
2002.0,NBA,Steve Kerr,kerrst01,36.0,POR,PG,65.0,0.0,775.0,12.3,0.573,0.304,0.184,0.9,8.3,4.6,13.0,0.9,0.1,9.3,15.2,1.5,0.4,1.8,0.114,-0.6,-0.7,-1.3,0.1
2002.0,NBA,Jason Kidd,kiddja01,28.0,NJN,PG,82.0,82.0,3056.0,19.1,0.484,0.32,0.217,4.7,17.2,10.9,42.5,3.0,0.5,18.7,22.5,3.1,5.8,8.9,0.14,3.0,1.5,4.5,5.0
2002.0,NBA,Andrei Kirilenko,kirilan01,20.0,UTA,SF,82.0,40.0,2151.0,18.8,0.553,0.158,0.586,8.3,14.2,11.2,7.4,2.9,5.9,11.9,19.0,4.0,3.3,7.3,0.164,1.8,1.9,3.7,3.1
2002.0,NBA,Kerry Kittles,kittlke01,27.0,NJN,SG,82.0,82.0,2601.0,16.1,0.542,0.257,0.183,2.9,9.0,5.9,13.9,2.6,0.9,9.7,19.4,3.8,3.9,7.7,0.141,1.2,1.4,2.6,3.0
2002.0,NBA,Brevin Knight,knighbr01,26.0,MEM,PG,53.0,11.0,1151.0,14.9,0.482,0.024,0.344,1.1,9.5,5.3,43.9,3.6,0.4,22.4,19.6,0.2,1.2,1.4,0.058,-2.0,0.9,-1.0,0.3
2002.0,NBA,Travis Knight,knightr01,27.0,NYK,C,49.0,0.0,429.0,5.3,0.401,0.0,0.186,13.0,15.1,14.1,3.0,1.4,1.7,18.1,16.2,-0.5,0.4,-0.1,-0.015,-7.6,-1.1,-8.7,-0.7
2002.0,NBA,Toni Kukoč,kukocto01,33.0,ATL,SF,59.0,9.0,1494.0,14.4,0.511,0.339,0.304,3.3,13.4,8.3,23.7,1.7,0.8,16.5,20.7,0.9,1.0,2.0,0.063,0.5,-0.5,0.0,0.8
2002.0,NBA,Christian Laettner,laettch01,32.0,WAS,PF,57.0,48.0,1441.0,13.7,0.511,0.028,0.21,5.9,18.5,12.1,16.7,2.3,1.3,17.7,15.4,0.9,1.6,2.6,0.086,-0.6,1.1,0.5,0.9
